Date,Actual,RandomWalk,Persistence
2022-01-02,-0.01864411866711832,0.0,0.0036963399162547933
2022-01-03,-0.011171488680311339,0.0,-0.01864411866711832
2022-01-04,-0.0758449058238781,0.0,-0.011171488680311339
2022-01-05,0.003042435648627443,0.0,-0.0758449058238781
2022-01-06,-0.03743332897813205,0.0,0.003042435648627443
2022-01-07,-0.010327565091402912,0.0,-0.03743332897813205
2022-01-08,0.008880577922085249,0.0,-0.010327565091402912
2022-01-09,-0.034594262557825495,0.0,0.008880577922085249
2022-01-10,0.0364711100222073,0.0,-0.034594262557825495
2022-01-11,0.07462575523552153,0.0,0.0364711100222073
2022-01-12,-0.03665035956632162,0.0,0.07462575523552153
2022-01-13,0.05751053538517965,0.0,-0.03665035956632162
2022-01-14,0.021954468872945245,0.0,0.05751053538517965
2022-01-15,-0.009537223144051246,0.0,0.021954468872945245
2022-01-16,0.03443704223036699,0.0,-0.009537223144051246
2022-01-17,-0.06663160531790552,0.0,0.03443704223036699
2022-01-18,-0.03568475389206012,0.0,-0.06663160531790552
2022-01-19,-0.049034477595128224,0.0,-0.03568475389206012
2022-01-20,-0.13070825302215205,0.0,-0.049034477595128224
2022-01-21,-0.053539052861515994,0.0,-0.13070825302215205
2022-01-22,0.03320678638801894,0.0,-0.053539052861515994
2022-01-23,-0.022537015546869727,0.0,0.03320678638801894
2022-01-24,-0.014015087195736685,0.0,-0.022537015546869727
2022-01-25,-0.007283061705178806,0.0,-0.014015087195736685
2022-01-26,-0.003068274360490276,0.0,-0.007283061705178806
2022-01-27,0.022915745064292777,0.0,-0.003068274360490276
2022-01-28,0.012630405933845328,0.0,0.022915745064292777
2022-01-29,-0.018430413257429265,0.0,0.012630405933845328
2022-01-30,0.007215110805070657,0.0,-0.018430413257429265
2022-01-31,0.05169654771240248,0.0,0.007215110805070657
2022-02-01,-0.06115531119142068,0.0,0.05169654771240248
2022-02-02,0.01581970471911382,0.0,-0.06115531119142068
2022-02-03,0.09202685715792902,0.0,0.01581970471911382
2022-02-04,0.008225416825797591,0.0,0.09202685715792902
2022-02-05,0.0443504914571919,0.0,0.008225416825797591
2022-02-06,0.07307564965994322,0.0,0.0443504914571919
2022-02-07,-0.02299006173797711,0.0,0.07307564965994322
2022-02-08,0.04509295321977644,0.0,-0.02299006173797711
2022-02-09,-0.03693805299702633,0.0,0.04509295321977644
2022-02-10,-0.06940017011737784,0.0,-0.03693805299702633
2022-02-11,0.0051640868117936835,0.0,-0.06940017011737784
2022-02-12,-0.0037918955901340384,0.0,0.0051640868117936835
2022-02-13,-0.011188448547004841,0.0,-0.0037918955901340384
2022-02-14,0.05428905454264281,0.0,-0.011188448547004841
2022-02-15,-0.027715902663387162,0.0,0.05428905454264281
2022-02-16,-0.09709224473765034,0.0,-0.027715902663387162
2022-02-17,-0.009549326641935137,0.0,-0.09709224473765034
2022-02-18,0.004433992507760551,0.0,-0.009549326641935137
2022-02-19,-0.04306258925068883,0.0,0.004433992507760551
2022-02-20,-0.06892272367256641,0.0,-0.04306258925068883
2022-02-21,0.038609718364859054,0.0,-0.06892272367256641
2022-02-22,-0.014585070560315827,0.0,0.038609718364859054
2022-02-23,-0.016513103609095185,0.0,-0.014585070560315827
2022-02-24,0.04718341591160226,0.0,-0.016513103609095185
2022-02-25,-0.009403331720434116,0.0,0.04718341591160226
2022-02-26,-0.04863110608025064,0.0,-0.009403331720434116
2022-02-27,0.09582514630113723,0.0,-0.04863110608025064
2022-02-28,-0.008234185366194347,0.0,0.09582514630113723
2022-03-01,-0.019675226254936836,0.0,-0.008234185366194347
2022-03-02,0.009028002221404194,0.0,-0.019675226254936836
2022-03-03,-0.09370520829651124,0.0,0.009028002221404194
2022-03-04,0.03475085114747479,0.0,-0.09370520829651124
2022-03-05,-0.032759400823414685,0.0,0.03475085114747479
2022-03-06,-0.027185271071988797,0.0,-0.032759400823414685
2022-03-07,0.017529243953416384,0.0,-0.027185271071988797
2022-03-08,0.06095985755430876,0.0,0.017529243953416384
2022-03-09,-0.04090868100445388,0.0,0.06095985755430876
2022-03-10,0.022251523492777193,0.0,-0.04090868100445388
2022-03-11,0.0082263441740035,0.0,0.022251523492777193
2022-03-12,-0.035759021046902095,0.0,0.0082263441740035
2022-03-13,0.034257930730694025,0.0,-0.035759021046902095
2022-03-14,0.012366420813161187,0.0,0.034257930730694025
2022-03-15,0.0400389226318443,0.0,0.012366420813161187
2022-03-16,-0.009464233959001452,0.0,0.0400389226318443
2022-03-17,0.01623616290333094,0.0,-0.009464233959001452
2022-03-18,0.03726998485011326,0.0,0.01623616290333094
2022-03-19,-0.013357571762085779,0.0,0.03726998485011326
2022-03-20,0.011512332076947133,0.0,-0.013357571762085779
2022-03-21,0.05664090525049738,0.0,0.011512332076947133
2022-03-22,-0.0036881780235874105,0.0,0.05664090525049738
2022-03-23,0.032974258201564244,0.0,-0.0036881780235874105
2022-03-24,-0.0200598946016237,0.0,0.032974258201564244
2022-03-25,0.0065392407708810005,0.0,-0.0200598946016237
2022-03-26,0.035524932411339465,0.0,0.0065392407708810005
2022-03-27,-0.011338308070952152,0.0,0.035524932411339465
2022-03-28,0.016454796725000106,0.0,-0.011338308070952152
2022-03-29,0.00848380909824229,0.0,0.016454796725000106
2022-03-30,-0.058500470216018806,0.0,0.00848380909824229
2022-03-31,0.009390024486481999,0.0,-0.058500470216018806
2022-04-01,0.0003226982906821899,0.0,0.009390024486481999
2022-04-02,0.031693933831759454,0.0,0.0003226982906821899
2022-04-03,-0.032188621599064875,0.0,0.031693933831759454
2022-04-04,-0.013290772154633432,0.0,-0.032188621599064875
2022-04-05,-0.09130650155440063,0.0,-0.013290772154633432
2022-04-06,0.015606192054934236,0.0,-0.09130650155440063
2022-04-07,-0.0297485014997496,0.0,0.015606192054934236
2022-04-08,0.01694769938312136,0.0,-0.0297485014997496
2022-04-09,-0.01432034161297823,0.0,0.01694769938312136
2022-04-10,-0.08018454448379853,0.0,-0.01432034161297823
2022-04-11,0.021414899178137974,0.0,-0.08018454448379853
2022-04-12,0.05253183662963886,0.0,0.021414899178137974
2022-04-13,-0.0281937246538928,0.0,0.05253183662963886
2022-04-14,0.03385182004487304,0.0,-0.0281937246538928
2022-04-15,0.029454683707543762,0.0,0.03385182004487304
2022-04-16,-0.04822915151009746,0.0,0.029454683707543762
2022-04-17,0.01982511799795803,0.0,-0.04822915151009746
2022-04-18,0.02298328554708586,0.0,0.01982511799795803
2022-04-19,-0.01623121711107723,0.0,0.02298328554708586
2022-04-20,-0.045507510134686596,0.0,-0.01623121711107723
2022-04-21,-0.013145729212502616,0.0,-0.045507510134686596
2022-04-22,-0.0009118917128833862,0.0,-0.013145729212502616
2022-04-23,-0.008392758183922072,0.0,-0.0009118917128833862
2022-04-24,0.0006154994588077455,0.0,-0.008392758183922072
2022-04-25,-0.06188678362579398,0.0,0.0006154994588077455
2022-04-26,0.021454951092559855,0.0,-0.06188678362579398
2022-04-27,0.027320083378418042,0.0,0.021454951092559855
2022-04-28,-0.0289202622229295,0.0,0.027320083378418042
2022-04-29,-0.04286740934604036,0.0,-0.0289202622229295
2022-04-30,0.0334362559949472,0.0,-0.04286740934604036
2022-05-01,0.01256659886686318,0.0,0.0334362559949472
2022-05-02,-0.013499879363112225,0.0,0.01256659886686318
2022-05-03,0.06745011091427809,0.0,-0.013499879363112225
2022-05-04,-0.09215409742687787,0.0,0.06745011091427809
2022-05-05,-0.0013128769479534613,0.0,-0.09215409742687787
2022-05-06,-0.02321200466692369,0.0,-0.0013128769479534613
2022-05-07,-0.006305781409703069,0.0,-0.02321200466692369
2022-05-08,-0.18688467659146124,0.0,-0.006305781409703069
2022-05-09,0.028698632353207323,0.0,-0.18688467659146124
2022-05-10,-0.1893296004311332,0.0,0.028698632353207323
2022-05-11,-0.03037208659294365,0.0,-0.1893296004311332
2022-05-12,0.05380036153513488,0.0,-0.03037208659294365
2022-05-13,0.014429430446503102,0.0,0.05380036153513488
2022-05-14,0.03673605471977631,0.0,0.014429430446503102
2022-05-15,-0.06228002693563126,0.0,0.03673605471977631
2022-05-16,0.08219688004356628,0.0,-0.06228002693563126
2022-05-17,-0.09410652157919437,0.0,0.08219688004356628
2022-05-18,0.08207550882642083,0.0,-0.09410652157919437
2022-05-19,-0.04886604122007353,0.0,0.08207550882642083
