Date,Close,High,Low,Open,Volume,Log_Return,Daily_Range,Price_Change,RSI_14,RSI_7,Stoch_K,Stoch_D,MACD,MACD_Sig,MACD_Hist,EMA_12,EMA_26,SMA_50,SMA_200,BB_Upper,BB_Lower,BB_Mid,BB_Width,ATR_14,Vol_20,Vol_Ratio,FearGreed_Score,Target
2021-09-16,47783.359375,48486.828125,47079.55859375,48158.90625,31764293754,-0.0081907394359386,0.0294510379692198,-0.008157286726135138,52.498993446361744,53.95392181587693,47.0097172910464,45.97201691248722,138.57214555890823,413.28261741574073,-274.7104718568325,47212.06367679589,47073.491531236985,46136.78828125,45934.9991796875,52089.110794082284,43705.23451841771,47897.17265625,0.1750390641183406,2283.774029795723,0.034987958407076844,0.8517440888879486,53.0,-0.010854079709278335
2021-09-17,47267.51953125,48160.921875,46832.5234375,47771.00390625,28727713711,-0.010854079709278335,0.02810383220176712,-0.010795386730801604,50.776947832779044,50.17811202932349,41.61872930998375,46.58174770260618,132.73137102952023,357.17236813849667,-224.44099710897643,47220.59534671191,47087.86397568239,46281.970234375,45923.18056640625,51989.492746077725,43641.36428517227,47815.428515625,0.17459068589498214,2215.532916060314,0.0350514641446713,0.7701548635895673,48.0,0.02116012615402399
2021-09-18,48278.36328125,48791.78125,47087.28515625,47273.52734375,28575630451,0.02116012615402399,0.03530558987305147,0.021385589090024082,53.963697426963435,57.04986526587909,52.18295107960602,46.937132560212056,207.27976567424776,327.1938476456469,-119.91408197139913,47383.32887510239,47176.04910942814,46402.8265625,45922.67744140625,51941.98914469833,43633.72101155167,47787.855078125,0.1738573141557422,2179.030285895292,0.03542256467705106,0.7633294121681039,50.0,-0.021314594702563614
2021-09-19,47260.21875,48328.3671875,46919.8046875,48268.85546875,26967722648,-0.021314594702563614,0.029804400767823362,-0.021089044077959085,50.42277639797222,49.09304517063077,41.54242961261064,45.1147033340668,182.1049582372143,298.17606976396036,-116.07111152674605,47364.38885585586,47182.28389761865,46515.50703125,45906.28732421875,51945.96789799108,43650.26569575892,47798.116796875,0.17355709300192612,2123.996872617057,0.03473917458471914,0.7251034530443898,53.0,-0.09810793836995628
2021-09-20,42843.80078125,47328.19921875,42598.9140625,47261.40625,43909845642,-0.09810793836995628,0.11038435129498844,-0.09344895316951951,38.593167520142764,28.779775271033458,2.3880084197952036,32.03779637067062,-192.00101043267205,200.14065372463386,-392.1416641573059,46668.913767454964,46860.914777887636,46572.88515625,45877.70048828125,52256.0610465704,42907.88387530459,47581.9724609375,0.19646468374004905,2310.088892876553,0.04109543979819978,1.1662478692591767,50.0,-0.051488267863326775
2021-09-21,40693.67578125,43607.609375,39787.609375,43012.234375,48701090088,-0.051488267863326775,0.09387208028428097,-0.050185206746199196,34.36598802781913,23.303131597308507,10.062740014611283,17.997726015672374,-654.4358746562866,29.225348048449774,-683.6612227047364,45749.646384961896,46404.08225961818,46602.719765625,45836.53234375,52683.568549356336,41665.04121626867,47174.3048828125,0.23357052871174705,2417.9396862425137,0.041236171495562315,1.2772846814412988,27.0,0.06839960199678301
2021-09-22,43574.5078125,43978.62109375,40625.6328125,40677.953125,38139709246,0.06839960199678301,0.07694839137777122,0.07079311406361999,43.323407417948275,40.88689641549604,42.05715406226628,18.169300832224252,-779.4744709180304,-132.51461574484625,-646.9598551731842,45415.00968150621,46194.484152424244,46711.1503125,45809.84296875,52515.61007631971,41257.67820493029,46886.644140625,0.24010956803869368,2484.728871600191,0.04459712546716633,1.002089238564896,21.0,0.02985630902322461
2021-09-23,44895.09765625,44942.17578125,43109.33984375,43560.296875,34244064430,0.02985630902322461,0.040824856903832675,0.0303064775724482,46.900877417625075,47.3432206568395,56.72357605068484,36.281156709187464,-763.2100847736001,-258.653709550597,-504.5563752230031,45335.02321608218,46098.23330085578,46814.1021875,45778.285,52129.67436793663,41130.58617893837,46630.1302734375,0.23587942226410213,2438.165090593034,0.045112095419111445,0.9104537255598077,27.0,-0.04686219528987527
2021-09-24,42839.75,45080.4921875,40936.55859375,44894.30078125,42839345714,-0.04686219528987527,0.0967310405347837,-0.04578111561282838,42.413632636958006,39.50800732260552,33.89696095733402,44.22589702342838,-905.7291384664422,-388.06879533376605,-517.6603431326762,44951.13502899262,45856.86416745906,46853.50609375,45731.2511328125,51789.99433966873,40759.778707206264,46274.8865234375,0.2383628888398427,2560.0056979613887,0.04603684840148516,1.1309079811947336,33.0,-0.002878952738409655
2021-09-25,42716.59375,42996.2578125,41759.921875,42840.890625,31604717236,-0.002878952738409655,0.028942755706030516,-0.002874812528084303,42.15338482037507,39.05615093956946,32.52919219736685,41.049909735128566,-1016.8920963344353,-513.8334555339,-503.0586408005354,44607.35944760914,45624.251543943574,46851.50796875,45670.713515625,50934.72047469398,40711.37093155601,45823.045703125,0.22310497668296125,2465.457857928432,0.044925142332015264,0.8329176191828609,28.0,0.011450682044497961
