Date,Actual,RandomWalk,Persistence
2021-02-11,-0.008478464657924508,0.0,0.06446761605839371
2021-02-12,-0.008441745251820123,0.0,-0.008478464657924508
2021-02-13,0.033643879906238475,0.0,-0.008441745251820123
2021-02-14,-0.015978235928812496,0.0,0.033643879906238475
2021-02-15,0.0258352607407487,0.0,-0.015978235928812496
2021-02-16,0.058214152169521576,0.0,0.0258352607407487
2021-02-17,-0.009038226589304248,0.0,0.058214152169521576
2021-02-18,0.07828513543693166,0.0,-0.009038226589304248
2021-02-19,0.0037751835203801024,0.0,0.07828513543693166
2021-02-20,0.02535215971053203,0.0,0.0037751835203801024
2021-02-21,-0.05966344725525414,0.0,0.02535215971053203
2021-02-22,-0.10458524450100902,0.0,-0.05966344725525414
2021-02-23,0.017881495738120444,0.0,-0.10458524450100902
2021-02-24,-0.053969759252051705,0.0,0.017881495738120444
2021-02-25,-0.016142075456887308,0.0,-0.053969759252051705
2021-02-26,-0.0032705424799890207,0.0,-0.016142075456887308
2021-02-27,-0.02301047656676125,0.0,-0.0032705424799890207
2021-02-28,0.09490116032713884,0.0,-0.02301047656676125
2021-03-01,-0.025554925208490772,0.0,0.09490116032713884
2021-03-02,0.043664727693901485,0.0,-0.025554925208490772
2021-03-03,-0.0399061221991278,0.0,0.043664727693901485
2021-03-04,0.007511420176535919,0.0,-0.0399061221991278
2021-03-05,-0.0003050270395783075,0.0,0.007511420176535919
2021-03-06,0.0458396233606819,0.0,-0.0003050270395783075
2021-03-07,0.020103136515502152,0.0,0.0458396233606819
2021-03-08,0.048156840253235314,0.0,0.020103136515502152
2021-03-09,0.021374179798027783,0.0,0.048156840253235314
2021-03-10,0.031573000390297756,0.0,0.021374179798027783
2021-03-11,-0.008216872853115568,0.0,0.031573000390297756
2021-03-12,0.06599046126171279,0.0,-0.008216872853115568
2021-03-13,-0.03220259265928875,0.0,0.06599046126171279
2021-03-14,-0.05895520841682183,0.0,-0.03220259265928875
2021-03-15,0.015929471547609108,0.0,-0.05895520841682183
2021-03-16,0.03572418708035779,0.0,0.015929471547609108
2021-03-17,-0.017339151916613386,0.0,0.03572418708035779
2021-03-18,0.008394319050580128,0.0,-0.017339151916613386
2021-03-19,-0.0005658791253751102,0.0,0.008394319050580128
2021-03-20,-0.013643904139846409,0.0,-0.0005658791253751102
2021-03-21,-0.05345688104443306,0.0,-0.013643904139846409
2021-03-22,0.0038401154329438564,0.0,-0.05345688104443306
2021-03-23,-0.036551757777657644,0.0,0.0038401154329438564
2021-03-24,-0.020485432915556448,0.0,-0.036551757777657644
2021-03-25,0.06428841931989358,0.0,-0.020485432915556448
2021-03-26,0.015051908974823298,0.0,0.06428841931989358
2021-03-27,-0.0004068041327035923,0.0,0.015051908974823298
2021-03-28,0.03165502939331705,0.0,-0.0004068041327035923
2021-03-29,0.020014609919984168,0.0,0.03165502939331705
2021-03-30,1.935944759335448e-05,0.0,0.020014609919984168
2021-03-31,0.0029992328786879927,0.0,1.935944759335448e-05
2021-04-01,0.004870090844088338,0.0,0.0029992328786879927
2021-04-02,-0.030439981167968613,0.0,0.004870090844088338
2021-04-03,0.019846643132378484,0.0,-0.030439981167968613
2021-04-04,0.005081207326213134,0.0,0.019846643132378484
2021-04-05,-0.01476389754962159,0.0,0.005081207326213134
2021-04-06,-0.037528870853164246,0.0,-0.01476389754962159
2021-04-07,0.03978767570422682,0.0,-0.037528870853164246
2021-04-08,-0.001354549836114697,0.0,0.03978767570422682
2021-04-09,0.026234198096664975,0.0,-0.001354549836114697
2021-04-10,0.006862304387402612,0.0,0.026234198096664975
2021-04-11,-0.005187618998143358,0.0,0.006862304387402612
2021-04-12,0.05852714345026763,0.0,-0.005187618998143358
2021-04-13,-0.006219938149170958,0.0,0.05852714345026763
2021-04-14,0.003232251116976691,0.0,-0.006219938149170958
2021-04-15,-0.027886621874568536,0.0,0.003232251116976691
2021-04-16,-0.014542926101405163,0.0,-0.027886621874568536
2021-04-17,-0.07647243109811933,0.0,-0.014542926101405163
2021-04-18,-0.008788979117796622,0.0,-0.07647243109811933
2021-04-19,0.013347500558966063,0.0,-0.008788979117796622
2021-04-20,-0.04651974554182734,0.0,0.013347500558966063
