Date,Close,High,Low,Open,Volume,Log_Return,Daily_Range,Price_Change,RSI_14,RSI_7,Stoch_K,Stoch_D,MACD,MACD_Sig,MACD_Hist,EMA_12,EMA_26,SMA_50,SMA_200,BB_Upper,BB_Lower,BB_Mid,BB_Width,ATR_14,Vol_20,Vol_Ratio,FearGreed_Score,Target
2021-02-11,124.43425750732422,131.5356903076172,119.09626007080078,129.30523681640625,2809765027,-0.04173297243012966,0.09996789056328977,-0.040874140571651396,86.61271067166932,87.54396979648703,77.73287380660648,83.69771996971626,18.1207320902071,10.014453958422816,8.106278131784283,84.25763749472384,66.13690540451674,48.78187652587891,32.365269107818605,116.83368249162959,7.500708148629201,62.167195320129395,1.7586924065013911,10.295793619395138,0.09356133477602413,1.8699205990332683,93.0,0.0958266501084948
2021-02-12,136.94839477539062,140.2431640625,121.72706604003906,124.15943145751953,2981627650,0.0958266501084948,0.13520492922045002,0.10056826406771324,88.41059700935871,89.8108985042605,89.44313804805594,83.37614299435307,20.98170693212529,12.207904553163313,8.773802378961978,92.36390784559565,71.38220091347036,50.87083259582519,32.951909437179566,129.60989978373388,4.3377824062075305,66.97384109497071,1.8704633828584971,10.882958219614123,0.09297608522140285,1.8311709351946597,92.0,-0.025857197621211424
2021-02-13,133.4526824951172,138.4705352783203,125.72859954833984,136.92799377441406,2116751635,-0.025857197621211424,0.09547905288787788,-0.02552576308767085,84.97744752423358,84.78232189134668,86.02705480751645,84.40102222072629,22.70524342771317,14.307372328073285,8.397871099639886,98.6852577916759,75.98001436396272,52.87658676147461,33.518305110931394,139.3564246767954,3.74836505709132,71.55239486694336,1.8952274046435018,11.015742327497433,0.094692969327553,1.236726529394857,92.0,0.022039131504887018
2021-02-14,136.426513671875,138.7567596435547,128.73171997070312,133.47377014160156,2312597445,0.022039131504887018,0.07348307453610664,0.02228378719076418,85.49352579530098,85.58345493210054,88.85873715570585,88.10964333709275,24.03407201895257,16.252712266249144,7.781359752703427,104.49160485016806,80.45753283121549,54.935574264526366,34.10095973014832,148.19591270739232,4.3891580933889,76.29253540039062,1.8849387277443543,10.944977852165584,0.09389417524635359,1.2834591017604398,95.0,-0.051581145554919085
2021-02-15,129.56788635253906,139.21975708007812,119.7349853515625,136.2767791748047,2414986848,-0.051581145554919085,0.15038272427706229,-0.05027341925508633,78.77226487630008,74.96454699794559,81.24702193283773,85.37760463202001,24.254157516313313,17.85300131626198,6.401156200051332,108.34949431207129,84.09533679575797,56.85669502258301,34.648735485076905,154.3145150890905,7.057870698873401,80.68619289398194,1.8250538178657874,11.55496312904773,0.09634030716014703,1.2742178975301872,93.0,0.0037652072833446286
2021-02-16,130.05665588378906,133.28060913085938,126.79663848876953,129.7397918701172,1925775294,0.0037652072833446286,0.04985496972860456,0.003772304581091346,78.89957424045028,75.22017124810105,81.63650398666789,83.91408769173717,24.189178680370162,19.12023678908362,5.068941891286542,111.6890576307971,87.49987895042693,58.74093696594238,35.195678033828734,159.3970641573148,10.881499532870762,85.13928184509277,1.7443835724931491,11.19274937997931,0.09561645500678977,0.9797502366590208,95.0,0.2359739387432947
2021-02-17,164.67010498046875,175.11614990234375,127.09211730957031,130.08013916015625,5236224271,0.2359739387432947,0.29163783309951424,0.2661413125031311,85.52172376780561,86.55896493230527,91.54258906228164,84.8087049939291,26.623796002595768,20.62094863178605,6.002847370809718,119.83998799228505,93.21619198968928,61.255282440185546,35.9113763999939,170.4103321215345,12.082331452684244,91.24633178710937,1.7351711303666646,13.823555323750318,0.10337842272797182,2.379348535737028,95.0,0.17382677938926677
2021-02-18,195.93263244628906,199.45562744140625,163.27488708496094,165.01882934570312,6110987389,0.17382677938926677,0.18465908360805353,0.18984944152144867,88.90775589984331,90.9314776327609,97.54400689303039,90.24103331399333,30.721731468819783,22.641105199192797,8.080626269626986,131.54654867751645,100.82481720869667,64.41120910644531,36.78631512641907,186.96879662785267,10.831895358231336,98.900345993042,1.7809533374333513,15.42049711179996,0.10496224498172908,2.470425927124436,91.0,0.5292178669714955
2021-02-19,332.61602783203125,342.8796081542969,195.3857421875,195.98785400390625,17982945189,0.5292178669714955,0.44343583479170234,0.6976040370570284,94.72089600316372,96.58994203842003,96.34320514290293,95.14326703273832,44.4857781871591,27.01003979678606,17.47573839037304,162.48031470128797,117.99453651412887,70.31600898742676,38.33912020683289,244.69324196906044,-18.108174982976465,113.29253349304199,2.3196711102605647,24.854309172871165,0.14544219113286858,5.374273910849922,93.0,-0.26199204824622774
2021-02-20,255.9537353515625,334.4550476074219,227.91375732421875,332.91845703125,9680520706,-0.26199204824622774,0.41625214078968015,-0.23048285730591034,71.94630473664787,68.58640301672898,68.77457517047775,87.5539290688037,48.64710452716352,31.337452742861554,17.309651784301966,176.86084095517634,128.21373642801282,74.67698348999023,39.50747595787048,265.07082084979066,-17.317979663267238,123.87642059326171,2.2796009051654704,30.689093537894877,0.16505009655316646,2.5444822029994576,91.0,0.13832310826899666
2021-02-21,293.923583984375,307.5881042480469,250.5408172607422,254.53927612304688,8505963719,0.13832310826899666,0.19408883837758772,0.14834653059725578,75.13514309349921,73.09390155635235,82.1991279831844,82.43896943218836,54.381953778192894,35.94635294992783,18.435600828265066,194.8704937288992,140.4885399507063,79.7906233215332,40.860412788391116,291.1931899328206,-19.20876000117991,135.99221496582032,2.2824979357238617,32.57182164142415,0.16477219122000109,2.0412844026162227,91.0,-0.09416362837426613
2021-02-22,267.5097961425781,295.47857666015625,223.0193634033203,294.61236572265625,7885768925,-0.09416362837426613,0.27086564418080755,-0.08986617366233884,69.23897866958285,65.46966040762436,71.49760735773454,74.1571035037989,56.14824913246636,39.98673218643553,16.16151694603083,206.04577102331132,149.89752189084496,84.31783966064454,42.08442346572876,306.9254037725822,-13.295634638060704,146.81488456726075,2.181121071984626,35.420921042524995,0.16839238408432508,1.7481508248466289,94.0,-0.14676337941975634
