Date,Actual,RandomWalk,Persistence
2021-02-11,0.03293883410355654,0.0,0.022423899594163507
2021-02-12,-0.01608870440834598,0.0,0.03293883410355654
2021-02-13,-0.004987726893274724,0.0,-0.01608870440834598
2021-02-14,-0.014111236608850447,0.0,-0.004987726893274724
2021-02-15,0.0007169559279818775,0.0,-0.014111236608850447
2021-02-16,0.03713900792867221,0.0,0.0007169559279818775
2021-02-17,0.04702035790880112,0.0,0.03713900792867221
2021-02-18,0.011656276525288275,0.0,0.04702035790880112
2021-02-19,-0.020946070485595023,0.0,0.011656276525288275
2021-02-20,0.008335432652435207,0.0,-0.020946070485595023
2021-02-21,-0.08268555498368403,0.0,0.008335432652435207
2021-02-22,-0.12652682176855595,0.0,-0.08268555498368403
2021-02-23,0.03527146325136985,0.0,-0.12652682176855595
2021-02-24,-0.09734201269119057,0.0,0.03527146325136985
2021-02-25,-0.020310561531698162,0.0,-0.09734201269119057
2021-02-26,0.00959361820155691,0.0,-0.020310561531698162
2021-02-27,-0.03054747737339837,0.0,0.00959361820155691
2021-02-28,0.09982843204163686,0.0,-0.03054747737339837
2021-03-01,-0.047173558296895124,0.0,0.09982843204163686
2021-03-02,0.05427137002269247,0.0,-0.047173558296895124
2021-03-03,-0.021772107057521358,0.0,0.05427137002269247
2021-03-04,-0.005618714183079258,0.0,-0.021772107057521358
2021-03-05,0.07623886335092327,0.0,-0.005618714183079258
2021-03-06,0.040511371564089405,0.0,0.07623886335092327
2021-03-07,0.06273996854411362,0.0,0.040511371564089405
2021-03-08,0.017998288711284574,0.0,0.06273996854411362
2021-03-09,-0.03757111014038683,0.0,0.017998288711284574
2021-03-10,0.014911169281362695,0.0,-0.03757111014038683
2021-03-11,-0.030067889946876186,0.0,0.014911169281362695
2021-03-12,0.08259589078773466,0.0,-0.030067889946876186
2021-03-13,-0.0371127321901929,0.0,0.08259589078773466
2021-03-14,-0.03448364945036978,0.0,-0.0371127321901929
2021-03-15,0.008486249424844293,0.0,-0.03448364945036978
2021-03-16,0.009077543107777147,0.0,0.008486249424844293
2021-03-17,-0.02251388011599787,0.0,0.009077543107777147
2021-03-18,0.019314164260592667,0.0,-0.02251388011599787
2021-03-19,-0.0027488426499713142,0.0,0.019314164260592667
2021-03-20,-0.013562334109678883,0.0,-0.0027488426499713142
2021-03-21,-0.05570149954010517,0.0,-0.013562334109678883
2021-03-22,-0.00752757122376337,0.0,-0.05570149954010517
2021-03-23,-0.05211144586696932,0.0,-0.00752757122376337
2021-03-24,0.0012204074750494925,0.0,-0.05211144586696932
2021-03-25,0.06519969619018433,0.0,0.0012204074750494925
2021-03-26,0.007985560802970545,0.0,0.06519969619018433
2021-03-27,-0.014753656144677068,0.0,0.007985560802970545
2021-03-28,0.07313282563305222,0.0,-0.014753656144677068
2021-03-29,0.014376012643932736,0.0,0.07313282563305222
2021-03-30,0.03843234153645627,0.0,0.014376012643932736
2021-03-31,0.030248844074212137,0.0,0.03843234153645627
2021-04-01,0.08059140481363898,0.0,0.030248844074212137
2021-04-02,-0.05505358722875399,0.0,0.08059140481363898
2021-04-03,0.03139872466981926,0.0,-0.05505358722875399
2021-04-04,0.00702900733451175,0.0,0.03139872466981926
2021-04-05,0.004965007167249875,0.0,0.00702900733451175
2021-04-06,-0.07207089820407934,0.0,0.004965007167249875
2021-04-07,0.05790117629552683,0.0,-0.07207089820407934
2021-04-08,-0.007914532883689318,0.0,0.05790117629552683
2021-04-09,0.030340957572639226,0.0,-0.007914532883689318
2021-04-10,0.010115070495779255,0.0,0.030340957572639226
2021-04-11,-0.008519328817561397,0.0,0.010115070495779255
2021-04-12,0.07205233206732248,0.0,-0.008519328817561397
2021-04-13,0.057433962894236565,0.0,0.07205233206732248
