Date,Close,High,Low,Open,Volume,Log_Return,Daily_Range,Price_Change,RSI_14,RSI_7,Stoch_K,Stoch_D,MACD,MACD_Sig,MACD_Hist,EMA_12,EMA_26,SMA_50,SMA_200,BB_Upper,BB_Lower,BB_Mid,BB_Width,ATR_14,Vol_20,Vol_Ratio,FearGreed_Score,Target
2021-02-11,184.49600219726562,192.5048828125,176.55453491210938,182.062744140625,9278994121,0.012663364994250609,0.08645362344131607,0.012743884926192717,68.54162249558809,78.65325640590923,85.73975821342091,88.95018596842856,10.258242670248649,5.488181923958853,4.770060746289795,162.31273759912034,152.0544949288717,145.802511138916,82.92510406494141,183.9864146490819,111.89135253231461,147.93888359069825,0.4873300403985224,15.048732425313435,0.054036955011848554,1.2564535214856236,93.0,0.06675140870858562
2021-02-12,197.23170471191406,199.4168701171875,178.12335205078125,184.38714599609375,10839370443,0.06675140870858562,0.10796194302284497,0.06902969366800282,72.48543858285315,83.73675872418744,97.01332758274054,88.74098139790003,12.28393147290322,6.847331833747727,5.436599639155492,167.68488638570398,155.40095491280076,147.51583724975586,83.64651245117187,192.49708399084244,109.32875447961652,150.91291923522948,0.5511014559435472,15.494788542534351,0.05518047666013045,1.4154301165562155,92.0,0.13716236893857262
2021-02-13,226.22760009765625,228.38446044921875,192.91964721679688,197.2343292236328,16565513036,0.13716236893857262,0.15676607636341758,0.14701437290771757,78.95446137421575,90.03810867987217,97.88815302733126,93.54707960783092,16.044084651362425,8.686682397270667,7.357402254091758,176.69145772600433,160.6473730746419,149.50071731567382,84.49977441787719,207.8198815072571,102.48098595490109,155.1504337310791,0.6789468325621248,16.921218877526318,0.06129246297104402,2.010945995243133,92.0,-0.05355698108597731
2021-02-14,214.43026733398438,229.2051544189453,210.10166931152344,226.28587341308594,12902511399,-0.05355698108597731,0.08908949909420844,-0.05214807016729739,71.58047006348671,76.05106612816542,85.6351860923354,93.51222223413573,17.86613726699784,10.522573371216101,7.343563895781738,182.49742843492436,164.63129116792652,151.20013870239256,85.29606573104859,216.92140637002416,101.07806796469266,158.9997371673584,0.72857565974086,17.07709503680457,0.06263365363153738,1.5063253262724583,95.0,-0.031981270598526394
2021-02-15,207.68101501464844,219.6385040283203,192.12124633789062,214.3249969482422,13482646966,-0.031981270598526394,0.13249770417622816,-0.03147527820232432,67.68572063963944,68.90646291938766,77.8677193131648,87.13035281094382,18.551666769249465,12.128392050822775,6.42327471842669,186.37182637026652,167.82015960101705,152.8034196472168,86.05125524520874,223.12868818284423,102.16336122511476,162.6460247039795,0.7437336828729131,17.822820940634937,0.06312274676092623,1.5073138613678696,93.0,0.013703542072089821
2021-02-16,210.54656982421875,221.0515899658203,201.29598999023438,207.61044311523438,12666436004,0.013703542072089821,0.0938300728056482,0.013797865969444434,68.47013374833165,70.28903995123615,78.56256649841876,80.68849063463966,19.10593879406477,13.523901399471175,5.582037394593595,190.09101767087455,170.98507887680978,154.41334426879882,86.81399740219116,228.05988023592033,105.99187910245858,167.02587966918946,0.7308328588074432,17.96087658598858,0.05729540917604298,1.3672625842744044,95.0,0.1182415672854119
2021-02-17,236.97352600097656,236.97352600097656,204.24293518066406,210.56903076171875,13792789978,0.1182415672854119,0.13811918728920639,0.1255159663670662,74.59495529183994,79.9034992833638,100.0,85.47676193719452,21.43059926300259,15.105240972177459,6.3253582908251325,197.30371126012102,175.87311199711843,156.5719987487793,87.69239891052246,238.31841393190177,106.08200415891855,172.20020904541016,0.7679224694675704,19.015856174154575,0.059643576065771954,1.4274833801753417,95.0,-0.04357323605189274
2021-02-18,226.8695526123047,238.1966094970703,221.5928955078125,236.94924926757812,7889078633,-0.04357323605189274,0.07318617151606831,-0.04263756192170698,69.0704507655966,69.82469387043855,87.9343354002175,88.83230063287876,22.201676120618174,16.524528001865605,5.677148118752569,201.85230223738003,179.65062611676186,158.5200682067871,88.54353944778443,244.67827985713066,108.90783617070136,176.793058013916,0.7679625275543474,18.843560303804804,0.06171302458624314,0.8206829460821442,91.0,0.042316965811670826
2021-02-19,236.67601013183594,241.16128540039062,220.95677185058594,226.8992919921875,7151082978,0.042316965811670826,0.08536781374060744,0.04322509303965272,71.29264348108293,73.59590840724175,95.30331514717494,94.41255018246416,23.33506712320704,17.886635826133894,5.448431297073146,207.20979575960402,183.87472863639698,160.7597819519043,89.43457498550416,251.54382856824333,112.36988603136602,181.95685729980468,0.7648733034972389,18.94077124994765,0.06114706219189457,0.7407565477028515,93.0,-0.039015078869909015
2021-02-20,227.61988830566406,245.95751953125,216.64166259765625,236.6549072265625,8208699025,-0.039015078869909015,0.12879303804167738,-0.0382637928581242,66.53825848239546,64.86220999684778,81.71630255721496,88.31798436820247,23.234699163338973,18.95624849357491,4.278450669764062,210.34980999745943,187.11511083412046,162.78757278442382,90.28500915527344,254.7884900701128,118.93013175605908,186.85931091308595,0.7270622890033327,19.68184879877952,0.061676741436438004,0.8344529950665159,91.0,-0.0017084031193739812
2021-02-21,227.23135375976562,233.1479949951172,220.98374938964844,227.51962280273438,6934669818,-0.0017084031193739812,0.05353242589193514,-0.0017069446294459834,66.33386971307857,64.4792103234891,80.85940064890737,85.95967278443243,22.86028619210751,19.737056033281434,3.1232301588260754,212.94697057627576,190.08668438416825,164.59330215454102,91.12611238479614,256.7892859032371,126.45727781746602,191.62328186035157,0.6801470406959866,19.144877142114467,0.062006014066483796,0.7002172796630323,91.0,-0.08791728651466404
2021-02-22,208.10679626464844,227.23480224609375,182.52764892578125,227.22381591796875,9523044215,-0.08791728651466404,0.21482793509280024,-0.08416337437014143,57.0452436903225,48.151507273029495,53.42578637879075,72.00049652830437,20.7808208880609,19.94580900423733,0.8350118838235723,212.20232837448694,191.42150748642604,165.55162643432618,91.8708250427246,256.3478302191041,133.45871580140374,194.9032730102539,0.6305133439767074,20.970754011985754,0.06587864864637599,0.9521008142695785,94.0,-0.16226940302095502
2021-02-23,176.93492126464844,208.3696746826172,159.68467712402344,208.1234130859375,10944696472,-0.16226940302095502,0.275157652376456,-0.14978787603053034,45.79024756057714,32.50119437724969,19.994987598994477,51.42672487556421,16.428146408958156,19.242276485181495,-2.814130076223339,206.7765734345118,190.34842702555363,165.994178314209,92.46927198410035,255.35543386860732,136.58340127543565,195.96941757202148,0.6060743255999181,22.950342836743467,0.07518270514682666,1.0814891200271983,94.0,0.024803987929673584
2021-02-24,181.3784942626953,189.16546630859375,169.78900146484375,176.96676635742188,7205360252,0.024803987929673584,0.10682889899662829,0.025114166080309586,47.383917911828945,35.9626795251575,25.145592208811603,32.85545539553228,13.185189077209515,18.0308590035871,-4.845669926377585,202.8691766388477,189.6839875616382,166.44985275268556,93.0855184173584,252.91342963167267,142.6484356027023,197.7809326171875,0.5575107396343026,22.695065837243934,0.07309251262647525,0.7141295954964921,76.0,-0.013748699712170187
2021-02-25,178.90184020996094,204.74383544921875,176.0321502685547,181.3854217529297,7327999233,-0.013748699712170187,0.16048848433849394,-0.013654618000893626,46.562293852906535,34.802160129901566,22.2748695298902,22.47181644589877,10.296584131294196,16.48400402912852,-6.1874198978343244,199.18189411132667,188.88530998003247,166.64755111694336,93.69433246612549,251.29514768723652,146.6716797053416,198.98341369628906,0.5257898939334866,23.124824361773943,0.07216547470484111,0.7263976720650802,79.0,-0.04869953336646576
2021-02-26,170.3981475830078,182.0758514404297,163.2482452392578,179.12852478027344,7875998386,-0.04869953336646576,0.11049184787645763,-0.047532728657084244,43.75676780633712,30.818349122729288,12.418126214521212,19.94619598440768,7.237734871446435,14.634750197592103,-7.397015326145668,194.75362541466225,187.51589054321582,166.6631950378418,94.25487897872925,249.95053454737604,149.4846339096552,199.71758422851562,0.5030398351041958,22.817880207445224,0.0732429698988229,0.7824557416563993,55.0,0.009940566542564293
2021-02-27,172.10044860839844,179.92987060546875,167.90878295898438,170.43142700195312,4991079437,0.009940566542564293,0.0698492522459221,0.009990138094437606,44.4779728284977,32.61971110002709,14.39128599214323,16.36142724551822,4.894515335170098,12.686703225107703,-7.792187889937605,191.26852129062166,186.37400595545157,166.63960647583008,94.84344699859619,247.66488105780712,153.86632469170462,200.76560287475587,0.46720431698958464,22.04668073880516,0.07280054368164961,0.5005570191190075,56.0,-0.042574328582585676
2021-02-28,164.9271697998047,172.64617919921875,154.79978942871094,172.10218811035156,5945000101,-0.042574328582585676,0.10820770035750014,-0.04168076763655626,42.03209083779223,28.917970210182432,11.109732942781632,12.639715049815367,2.4306542512461533,10.635493430335393,-8.20483917908924,187.21600567664981,184.78535142540366,166.38847122192382,95.39323991775512,247.88758607781773,153.41443113409633,200.65100860595703,0.4708331924174371,21.746659955355348,0.07000906590734166,0.605082506756649,55.0,0.0606404967502562
2021-03-01,175.23789978027344,176.35516357421875,163.9664306640625,164.98313903808594,4627257694,0.0606404967502562,0.07069665252602424,0.06251686725106809,46.57941138081731,40.282380072685,22.420600346863207,15.973873093929365,1.2950873691067386,8.767412218089662,-7.4723248489829235,185.37322015413037,184.07813278502363,166.4709324645996,95.98072282791138,248.1743499506186,152.44001009576812,200.30718002319335,0.4779376348055297,21.078236594983984,0.06861620481627603,0.4845980122942223,38.0,0.01492216657726508
2021-03-02,177.8724365234375,184.73049926757812,171.1996307373047,175.20968627929688,5247274825,0.01492216657726508,0.07607063126101908,0.015034057966155867,47.708170568660286,42.999013709984276,25.310686289328643,19.61367319299117,0.6008018612543538,7.134090146722601,-6.533288285468247,184.21925344171606,183.6184515804617,167.2433366394043,96.58631938934326,248.32054721741446,151.86361721129646,200.09208221435546,0.4820627030248265,20.539138876076088,0.06871894440618909,0.5722234508500519,78.0,0.058167508336437336
2021-03-03,188.52566528320312,196.25894165039062,177.3665008544922,177.974365234375,6392122021,0.058167508336437336,0.10021150577836829,0.059892521674441035,52.11432690114369,53.070590256934494,36.99727474187382,28.242853792688567,0.8998294486304985,5.887238007104181,-4.987408558473683,184.88177834040638,183.9819488917759,168.36113174438478,97.22930866241455,248.29284986801318,152.2942808692915,200.29356536865234,0.4792893312475143,20.421517584634824,0.069944295418638,0.7082188086854176,78.0,-0.040302719942485236
2021-03-04,181.07864379882812,194.2318572998047,177.32473754882812,188.45831298828125,5488598135,-0.040302719942485236,0.09336893294694523,-0.03950136695281292,49.005766638261996,46.38633143662773,28.82789461799601,30.378618549732835,0.5297914633638925,4.815748698356124,-4.285957234992232,184.2966807186251,183.76688925526122,169.03427780151367,97.81556917190552,248.2023340176649,150.7694906283312,199.48591232299805,0.48841966961343664,20.170489167944947,0.06874005922425466,0.6266887299115842,84.0,-0.001730214768632433
2021-03-05,180.76560974121094,183.10256958007812,169.32713317871094,181.0399627685547,4560793618,-0.001730214768632433,0.07620606829522764,-0.0017287188099606166,48.873797642519854,46.101576742168625,28.48449635954325,31.436555239804367,0.20886677557169264,3.894372313799238,-3.6855055382275452,183.75343902979216,183.54457225422047,169.60789840698243,98.38425703048706,244.95889316581042,149.46673244454115,197.2128128051758,0.4842087051189968,19.71369968461796,0.06018254408461242,0.559067613056007,77.0,0.012186039400103389
